,Unnamed: 0,Código,Nome,Cota (m),Afluência (m³/s),Defluência (m³/s),Vazão Vertida (m³/s),Vazão Turbinada (m³/s),Vazão Natural (m³/s),Volume Útil (%),Vazão Incremental (m³/s),Data da Medição,data,PG,h2,PGreglin,PGregpol3,erroreglin,erroregpol
134,134,19018,NOVA PONTE,801.71,166.89,109,0,109,171.51,53.02,,15/05/2022,2022-05-15,97.46475,696.367058605728,95.68205958199563,97.81463964151938,1.7826904180043641,0.3498896415193826
135,135,19018,NOVA PONTE,801.72,168.78,111,0,111,175.33,53.07,,16/05/2022,2022-05-16,103.067375,692.328745755854,97.78417756626554,99.89105866286796,5.283197433734458,3.176316337132036
136,136,19018,NOVA PONTE,801.75,195.98,102,0,102,199.72,53.15,,17/05/2022,2022-05-17,94.4997916666667,692.602185355795,88.53000474269766,90.59892074431713,5.969786923969039,3.9008709223495686
137,137,19018,NOVA PONTE,801.77,192.71,106,0,106,202.05,53.21,,18/05/2022,2022-05-18,95.7802083333334,695.317889164026,92.64893519952996,94.78200583454613,3.1312731338034467,0.9982024987872791
138,138,19018,NOVA PONTE,801.79,183.78,97,0,97,188.99,53.29,,19/05/2022,2022-05-19,85.7355416666667,697.66056135621,83.52177674761118,85.41943493067316,2.213764919055521,0.316106735993543
139,139,19018,NOVA PONTE,801.82,173.44,94,0,94,187.79,53.37,,20/05/2022,2022-05-20,86.9247916666667,692.876789322211,80.54862784608086,82.30179575783333,6.376163820585845,4.622995908833374
140,140,19018,NOVA PONTE,801.84,162.12,97,0,97,174.07,53.42,,21/05/2022,2022-05-21,86.30925,697.013768339755,83.56516049960278,85.46281868266476,2.744089500397223,0.8464313173352451
141,141,19018,NOVA PONTE,801.85,158.11,122,0,122,172.46,53.45,,22/05/2022,2022-05-22,88.0646666666667,716.809416716112,109.61308386833986,111.15762064887348,21.54841720167316,23.09295398220678
142,142,19018,NOVA PONTE,801.87,162.0,97,0,97,171.56,53.51,,23/05/2022,2022-05-23,87.3636666666667,695.763134737141,83.59519540482769,85.49285358788966,3.768471261839011,1.8708130787770472
143,143,19018,NOVA PONTE,801.88,161.33,118,0,118,169.26,53.54,,24/05/2022,2022-05-24,108.028041666667,694.025353099799,105.35967818722706,107.19765080117365,2.6683634794399325,0.8303908654933423
144,144,19018,NOVA PONTE,801.89,161.67,111,0,111,168.89,53.59,,25/05/2022,2022-05-25,102.228791666667,693.388781837801,97.98275886404143,100.08963996064385,4.246032802625564,2.139151706023142
145,145,19018,NOVA PONTE,801.91,157.33,114,0,114,166.77,53.62,,26/05/2022,2022-05-26,90.9481666666667,707.921771720791,101.14706459710919,103.17432132278515,10.198897930442499,12.226154656118453
146,146,19018,NOVA PONTE,801.92,147.56,97,0,97,163.53,53.65,,27/05/2022,2022-05-27,99.4902916666667,681.084836188528,83.64191636851099,85.53957455157297,15.848375298155716,13.950717115093738
147,147,19018,NOVA PONTE,801.93,153.33,110,0,110,161.99,53.69,,28/05/2022,2022-05-28,98.9534166666667,695.950351598251,96.97565594891731,99.09802376301943,1.9777607177493906,0.14460709635272906
148,148,19018,NOVA PONTE,801.94,153.45,110,0,110,161.61,53.72,,29/05/2022,2022-05-29,99.0097083333333,695.900062916544,96.98700934951782,99.10937716361994,2.0226989838154736,0.09966883028664597
149,149,19018,NOVA PONTE,801.95,151.33,108,0,108,160.53,53.76,,30/05/2022,2022-05-30,97.0347083333333,696.100767171438,94.91993067017552,97.05759898806906,2.1147776631577813,0.022890654735761018
150,150,19018,NOVA PONTE,801.96,145.11,109,0,109,159.37,53.79,,31/05/2022,2022-05-31,98.534875,695.460434132167,95.97081440393484,98.10339446345857,2.5640605960651612,0.4314805365414287
151,151,19018,NOVA PONTE,801.97,148.38,105,0,105,157.82,53.83,,01/06/2022,2022-06-01,96.844375,693.310058462758,91.8440138821794,93.96769536743429,5.000361117820603,2.876679632565711
