,Unnamed: 0,Código,Nome,Cota (m),Afluência (m³/s),Defluência (m³/s),Vazão Vertida (m³/s),Vazão Turbinada (m³/s),Vazão Natural (m³/s),Volume Útil (%),Vazão Incremental (m³/s),Data da Medição,data,PG,h2,PGreglin,PGregpol3,erroreglin,erroregpol
206,206,19018,NOVA PONTE,801.44,81.44,291,0,291,97.7,52.23,,26/07/2022,2022-07-26,269.5725,692.304268761339,332.758363958523,59.653138842492396,63.18586395852299,209.91936115750758
207,207,19018,NOVA PONTE,801.39,80.77,247,0,247,96.21,52.08,,27/07/2022,2022-07-27,233.025833333333,690.244602888303,266.28957818932406,140.2199036499973,33.263744855991064,92.8059296833357
208,208,19018,NOVA PONTE,801.35,85.77,252,0,252,95.94,51.94,,28/07/2022,2022-07-28,228.371416666667,694.585819565424,273.416833973622,134.3706336970998,45.04541730695499,94.00078296956718
209,209,19018,NOVA PONTE,801.3,82.55,256,0,256,94.96,51.8,,29/07/2022,2022-07-29,195.999541666667,711.101470804611,279.1435998814441,129.0854612270189,83.14405821477712,66.9140804396481
210,210,19018,NOVA PONTE,801.26,81.93,212,0,212,93.45,51.69,,30/07/2022,2022-07-30,228.374541666667,674.349897982848,217.3293047105452,160.24707953036517,11.045236956121812,68.12746213630183
211,211,19018,NOVA PONTE,801.27,89.31,111,0,111,95.54,51.7,,31/07/2022,2022-07-31,74.5713333333333,722.123211950032,97.26099222404817,99.36787332065059,22.689658890714867,24.79653998731729
212,212,19018,NOVA PONTE,801.22,83.31,235,0,235,92.73,51.55,,01/08/2022,2022-08-01,264.007333333333,668.867395021165,248.76519624079327,150.45490681022645,15.242137092539735,113.55242652310656
213,213,19018,NOVA PONTE,801.16,78.59,281,0,281,91.58,51.38,,02/08/2022,2022-08-02,265.798583333333,689.722667593975,316.3576389474582,83.6413957362869,50.559055614125214,182.15718759704612
214,214,19018,NOVA PONTE,801.07,77.15,359,0,359,88.04,51.12,,03/08/2022,2022-08-03,338.073958333333,690.126558071501,445.14640549361366,-241.57069947563068,107.07244716028066,579.6446578089636
215,215,19018,NOVA PONTE,801.01,79.77,340,0,340,91.45,50.94,,04/08/2022,2022-08-04,308.603791666667,694.078242192072,411.84983126958554,-131.9357492350126,103.24603960291853,440.53954090167963
216,216,19018,NOVA PONTE,800.95,80.55,319,0,319,91.37,50.75,,05/08/2022,2022-08-05,295.058583333333,691.981258486623,376.3243238378248,-35.476429453467894,81.26574050449182,330.5350127868009
217,217,19018,NOVA PONTE,800.91,75.66,213,0,213,90.79,50.64,,06/08/2022,2022-08-06,171.420791666667,706.096919222988,217.89910897812106,159.32071636228923,46.47831731145408,12.100075304377754
218,218,19018,NOVA PONTE,800.91,83.11,112,0,112,89.18,50.61,,07/08/2022,2022-08-07,94.008125,702.024700455056,97.88237984697507,99.96834843326064,3.874254846975063,5.960223433260637
219,219,19018,NOVA PONTE,800.84,73.28,319,0,319,87.68,50.4,,08/08/2022,2022-08-08,299.622875,690.185609781889,375.9402004508414,-35.86055284045126,76.3173254508414,335.48342784045127
220,220,19018,NOVA PONTE,800.77,69.93,294,0,294,87.25,50.22,,09/08/2022,2022-08-09,277.035791666667,689.757235868211,335.4564878133793,49.345803552291144,58.42069614671226,227.68998811437586
221,221,19018,NOVA PONTE,800.71,72.77,304,0,304,85.76,50.03,,10/08/2022,2022-08-10,284.456041666667,690.473365939161,351.15102515844245,18.575057261520374,66.69498349177547,265.8809844051466
222,222,19018,NOVA PONTE,800.67,73.88,204,0,204,87.36,49.92,,11/08/2022,2022-08-11,189.109833333333,691.458515656887,205.47917511961,159.48548318778955,16.369341786277005,29.624350145543445
