,Unnamed: 0,Código,Nome,Cota (m),Afluência (m³/s),Defluência (m³/s),Vazão Vertida (m³/s),Vazão Turbinada (m³/s),Vazão Natural (m³/s),Volume Útil (%),Vazão Incremental (m³/s),Data da Medição,data,PG,h2,PGreglin,PGregpol3,erroreglin,erroregpol
121,121,19120,QUEIMADO,828.29,18.85,22,0,22,21.43,93.57,,02/05/2022,2022-05-02,31.4426666666667,659.913663416706,32.14104405250162,32.15035455385218,0.6983773858349203,0.7076878871854824
122,122,19120,QUEIMADO,828.3,18.0,22,0,22,21.44,93.61,,03/05/2022,2022-05-03,30.59725,664.450892698143,32.14196937685795,32.151279878208506,1.5447193768579517,1.5540298782085067
123,123,19120,QUEIMADO,828.28,18.59,25,0,25,20.79,93.47,,04/05/2022,2022-05-04,36.469625,656.419664842511,36.945589012475935,37.089342705594284,0.47596401247593434,0.6197177055942831
124,124,19120,QUEIMADO,828.27,18.37,24,0,24,21.09,93.34,,05/05/2022,2022-05-05,35.4035833333333,654.481776197236,35.32870745130705,35.42201727951636,0.07487588202625517,0.018433946183058936
125,125,19120,QUEIMADO,828.25,18.8,26,0,26,20.86,93.18,,06/05/2022,2022-05-06,37.6204583333333,657.785048320111,38.56257630630937,38.76164787263202,0.9421179729760638,1.1411895392987148
126,126,19120,QUEIMADO,828.24,17.85,21,0,21,20.68,93.11,,07/05/2022,2022-05-07,29.3060833333333,663.832036105064,30.551124824768497,30.52769522011052,1.2450414914351953,1.221611886777218
127,127,19120,QUEIMADO,828.23,17.76,21,0,21,20.35,93.04,,08/05/2022,2022-05-08,30.988,654.386435603201,30.54957911249145,30.52614950783347,0.43842088750854913,0.46185049216652985
128,128,19120,QUEIMADO,828.23,18.57,21,0,21,20.88,93.0,,09/05/2022,2022-05-09,29.9822083333333,660.028955558472,30.54869584833316,30.52526624367518,0.56648751499986,0.5430579103418793
129,129,19120,QUEIMADO,828.23,17.76,21,0,21,20.64,92.99,,10/05/2022,2022-05-10,29.619625,662.063058406592,30.548475032293574,30.525045427635597,0.9288500322935747,0.9054204276355975
130,130,19120,QUEIMADO,828.26,18.64,21,0,21,21.23,93.29,,11/05/2022,2022-05-11,29.595,662.231205359389,30.555099513480865,30.531669908822888,0.9600995134808663,0.9366699088228891
131,131,19120,QUEIMADO,828.21,19.38,21,0,21,21.51,92.81,,12/05/2022,2022-05-12,29.4456666666667,663.018969621359,30.544500343581205,30.52107073892323,1.0988336769145057,1.0754040722565286
132,132,19120,QUEIMADO,828.23,19.38,21,0,21,22.59,92.99,,13/05/2022,2022-05-13,30.077375,659.495067842417,30.548475032293574,30.525045427635597,0.4711000322935739,0.4476704276355967
133,133,19120,QUEIMADO,828.22,20.19,21,0,21,22.07,92.97,,14/05/2022,2022-05-14,30.0445416666667,659.66926377948,30.54803340021442,30.52460379555644,0.5034917335477189,0.48006212888974176
